Time,S1 Upper Roller Current,S2 Upper Roller Current,S3 Upper Roller Current,S4 Upper Roller Current
2024-04-26 10:12:20,26.15912577,32.62229825,32.23868865,40.02499864
2024-04-26 10:12:21,26.72042303,32.6949328,33.08063455,45.73680611
2024-04-26 10:12:22,27.37518142,32.065272,34.06277213,36.66280148
2024-04-26 10:12:23,28.02609105,32.83720927,35.03913658,42.11745706
2024-04-26 10:12:24,28.51765902,28.20565988,35.77648853,39.65439653
2024-04-26 10:12:25,27.27425619,31.55508881,33.91138428,41.54384031
2024-04-26 10:12:26,28.18676676,32.3619829,35.28015015,40.8826143
2024-04-26 10:12:27,27.24461707,30.27347887,33.8669256,38.53368761
2024-04-26 10:12:28,27.3884822,32.57948498,34.0827233,40.45799278
2024-04-26 10:12:29,26.5933389,31.69329317,32.89000835,36.2841971
2024-04-26 10:12:30,27.07676675,34.63321355,33.61515013,41.206495
2024-04-26 10:12:31,26.64831539,34.35952959,32.97247309,40.59631693
2024-04-26 10:12:32,27.02412675,31.30129165,33.53619012,41.27732034
2024-04-26 10:12:33,29.0536418,31.77374343,36.58046269,42.11623665
2024-04-26 10:12:34,27.05060111,31.88907865,33.57590167,40.73523968
2024-04-26 10:12:35,30.63238206,31.32251079,38.9485731,40.29617884
2024-04-26 10:12:36,28.4933179,32.29253748,35.73997685,38.23786333
2024-04-26 10:12:37,28.18483612,30.8625769,35.27725419,38.57555847
2024-04-26 10:12:38,27.14164222,30.304077,33.71246333,42.37346924
2024-04-26 10:12:39,28.70030988,32.93406684,36.05046482,42.87267081
2024-04-26 10:12:40,27.42436217,32.94429438,34.13654326,39.52377913
2024-04-26 10:12:41,28.12200981,30.79352636,35.18301472,40.09200549
2024-04-26 10:12:42,30.56008454,33.34303315,38.84012681,38.19077125
2024-04-26 10:12:43,27.9039401,31.05263341,34.85591015,42.34551369
2024-04-26 10:12:44,29.14927333,32.37974786,36.72390999,41.33083365
2024-04-26 10:12:45,27.29682357,33.23051602,33.94523536,43.88243487
2024-04-26 10:12:46,27.96501151,31.94958115,34.94751726,38.24335385
2024-04-26 10:12:47,29.77080064,32.68211137,37.65620095,39.2439842
2024-04-26 10:12:48,27.37303294,31.22535553,34.05954941,40.46289185
2024-04-26 10:12:49,29.81244856,31.70530012,37.71867284,41.29297908
2024-04-26 10:12:50,28.70775194,31.69121085,36.0616279,39.56866472
2024-04-26 10:12:51,27.43753322,30.88013248,34.15629984,38.25407782
2024-04-26 10:12:52,28.63240774,31.73483876,35.94861161,41.76281506
2024-04-26 10:12:53,28.97255445,29.67707255,36.45883167,41.44227073
2024-04-26 10:12:54,28.62180996,31.26326938,35.93271494,38.1674518
2024-04-26 10:12:55,26.42977528,31.57268676,32.64466292,42.7108856
2024-04-26 10:12:56,27.27286282,31.61573037,33.90929424,42.34039742
2024-04-26 10:12:57,27.75248136,31.63775383,34.62872205,40.26859299
2024-04-26 10:12:58,27.92556657,31.9073537,34.88834986,40.15919572
2024-04-26 10:12:59,28.6206721,32.71916228,35.93100815,41.10811554
2024-04-26 10:13:00,28.177701,33.31177561,35.2665515,38.27659386
2024-04-26 10:13:01,26.66465564,31.02535216,32.99698346,40.06006296
2024-04-26 10:13:02,28.38019785,30.19519872,35.57029678,35.69523291
2024-04-26 10:13:03,28.61058575,30.43693338,35.91587862,41.75291129
2024-04-26 10:13:04,28.55979045,31.26919562,35.83968567,36.87701356
2024-04-26 10:13:05,29.08078073,31.47211802,36.62117109,43.00683966
2024-04-26 10:13:06,28.83392215,30.8450059,36.25088323,39.33975981
2024-04-26 10:13:07,28.45918008,30.055825,35.68877012,39.57666604
2024-04-26 10:13:08,27.92983429,31.31581876,34.89475143,38.74453219
2024-04-26 10:13:09,26.33903907,32.27213993,32.5085586,39.42392225
2024-04-26 10:13:10,28.42961822,32.8925442,35.64442733,42.83706269
2024-04-26 10:13:11,28.20768769,31.16386542,35.31153153,35.02438269
2024-04-26 10:13:12,28.27157884,31.38050327,35.40736826,42.55393077
2024-04-26 10:13:13,26.72325142,30.60995254,33.08487714,40.67604696
2024-04-26 10:13:14,26.91894346,31.95284124,33.37841519,37.5859567
2024-04-26 10:13:15,29.05315285,30.72735705,36.57972928,37.84937521
2024-04-26 10:13:16,27.96044485,32.85969172,34.94066727,43.35278605
2024-04-26 10:13:17,28.6815007,29.32120026,36.02225105,38.10898624
2024-04-26 10:13:18,28.02831838,31.46055549,35.04247756,37.69329898
2024-04-26 10:13:19,28.02975614,32.45166101,35.04463421,42.27462908
2024-04-26 10:13:20,28.93828381,32.27575177,36.40742571,40.67710575
2024-04-26 10:13:21,27.48395527,36.0395505,34.22593291,38.12414885
2024-04-26 10:13:22,28.09612078,32.52470004,35.14418117,40.43324995
2024-04-26 10:13:23,27.53772471,30.4939181,34.30658707,37.94849463
2024-04-26 10:13:24,27.56550377,31.85680363,34.34825566,42.2016428
2024-04-26 10:13:25,27.69082788,29.3356305,34.53624181,42.12274193
2024-04-26 10:13:26,28.22213377,31.87910038,35.33320066,41.0640124
2024-04-26 10:13:27,27.52125138,30.75041591,34.28187707,40.72332212
2024-04-26 10:13:28,29.25575613,33.37308541,36.88363419,43.52237625
2024-04-26 10:13:29,27.1053927,31.17568959,33.65808905,39.99937265
2024-04-26 10:13:30,27.81312836,31.82485113,34.71969253,37.63625175
2024-04-26 10:13:31,27.56026894,31.04666324,34.34040341,40.89894783
2024-04-26 10:13:32,29.44697788,34.60827703,37.17046683,44.1720941
2024-04-26 10:13:33,28.19655478,31.51813585,35.29483216,37.97048101
2024-04-26 10:13:34,29.03184454,34.74883557,36.54776681,39.27707447
2024-04-26 10:13:35,26.51443963,33.22122764,32.77165944,40.83289208
2024-04-26 10:13:36,28.26705027,32.72310009,35.4005754,39.8921903
2024-04-26 10:13:37,28.8896308,32.55309972,36.33444619,38.03539284
2024-04-26 10:13:38,28.08228399,32.59069595,35.12342598,42.24371571
2024-04-26 10:13:39,29.06548038,29.10849113,36.59822056,44.64008144
2024-04-26 10:13:40,27.48271155,31.58167491,34.22406732,40.39226292
2024-04-26 10:13:41,29.40934744,33.26773696,37.11402116,38.19186342
2024-04-26 10:13:42,30.29889812,31.92665422,38.44834719,36.90207895
2024-04-26 10:13:43,27.63716144,29.89221523,34.45574216,40.51595196
2024-04-26 10:13:44,27.55449748,31.92139332,34.33174622,42.20775469
2024-04-26 10:13:45,29.45338448,34.55615827,37.18007672,40.95033549
2024-04-26 10:13:46,29.57957215,33.87033757,37.36935822,39.99519232
2024-04-26 10:13:47,27.47713997,31.90699399,34.21570996,38.8214567
2024-04-26 10:13:48,27.57981318,33.42717392,34.36971977,37.81567273
2024-04-26 10:13:49,27.71821539,31.45023947,34.57732309,41.66950265
2024-04-26 10:13:50,26.65554949,29.44419262,32.98332423,41.82754324
2024-04-26 10:13:51,27.08134805,30.61330102,33.62202208,36.90854043
2024-04-26 10:13:52,26.99585923,34.34433315,33.49378885,43.17967796
2024-04-26 10:13:53,27.23220243,31.58901038,33.84830365,41.14814244
2024-04-26 10:13:54,27.96531511,31.63492403,34.94797267,42.79918929
2024-04-26 10:13:55,28.23421473,31.55024271,35.3513221,37.3157445
2024-04-26 10:13:56,29.55050049,34.85620488,37.32575074,37.26835169
2024-04-26 10:13:57,27.00164596,34.43893837,33.50246894,39.70206138
2024-04-26 10:13:58,28.9843224,35.32817035,36.4764836,41.00556885
2024-04-26 10:13:59,27.78601116,31.76143218,34.67901673,43.59272165
2024-04-26 10:14:00,27.95053629,32.44343673,34.92580444,41.41215783
2024-04-26 10:14:01,28.67481949,29.72503618,36.01222924,39.51463745
2024-04-26 10:14:02,26.87727798,34.21540164,33.31591697,37.94726158
2024-04-26 10:14:03,28.38240975,30.24833067,35.57361462,42.46000115
2024-04-26 10:14:04,28.16645221,32.32516335,35.24967831,38.07058915
2024-04-26 10:14:05,28.49245126,30.35404621,35.7386769,43.25693711
2024-04-26 10:14:06,28.28916864,31.11669976,35.43375297,39.4312307
2024-04-26 10:14:07,30.45530014,30.74410635,38.68295021,43.18116415
2024-04-26 10:14:08,27.36226002,31.08818711,34.04339002,41.35786258
2024-04-26 10:14:09,27.46900304,31.19131595,34.20350457,39.72600902
2024-04-26 10:14:10,27.37685947,31.17759681,34.06528921,38.96120726
2024-04-26 10:14:11,27.44452288,33.25000087,34.16678432,39.31818425
2024-04-26 10:14:12,27.36261287,30.34270581,34.04391931,40.85663338
2024-04-26 10:14:13,29.18901653,32.33081214,36.7835248,40.15431299
2024-04-26 10:14:14,29.42050425,33.82693873,37.13075637,38.81237718
2024-04-26 10:14:15,27.42925371,31.23020545,34.14388056,39.66873718
2024-04-26 10:14:16,27.16764443,30.92312166,33.75146664,40.15715406
2024-04-26 10:14:17,28.47141556,31.65421306,35.70712333,35.74253181
2024-04-26 10:14:18,27.44777696,33.76958781,34.17166543,40.91633623
2024-04-26 10:14:19,28.63293182,32.29116145,35.94939773,38.04055755
2024-04-26 10:14:20,28.20292302,31.20317856,35.30438453,37.69333519
2024-04-26 10:14:21,26.48425589,32.72581498,32.72638383,36.62531131
2024-04-26 10:14:22,29.5475052,30.34656178,37.3212578,36.412215
2024-04-26 10:14:23,29.79587767,33.02203927,37.69381651,37.28910499
2024-04-26 10:14:24,27.38721131,32.61291096,34.08081696,38.58195808
2024-04-26 10:14:25,27.61229844,31.53828729,34.41844766,43.90651828
2024-04-26 10:14:26,28.28586539,30.7421213,35.42879809,38.94824065
2024-04-26 10:14:27,28.33445679,30.66997862,35.50168518,40.35550021
2024-04-26 10:14:28,28.65854427,32.802226,35.98781641,40.80096277
2024-04-26 10:14:29,30.01020454,33.84347075,38.01530681,40.26213037
2024-04-26 10:14:30,27.82305277,31.04403838,34.73457916,39.84511308
2024-04-26 10:14:31,27.20170276,32.68758006,33.80255413,37.60941247
2024-04-26 10:14:32,26.62068077,28.86945947,32.93102116,42.9018551
2024-04-26 10:14:33,27.26906996,31.1230734,33.90360494,43.61439329
2024-04-26 10:14:34,27.96687303,31.9534116,34.95030954,36.63468261
2024-04-26 10:14:35,29.79455786,30.63547487,37.6918368,37.95194282
2024-04-26 10:14:36,27.4823887,30.59524044,34.22358305,39.44037932
2024-04-26 10:14:37,28.22378795,30.99833067,35.33568193,38.07092441
2024-04-26 10:14:38,27.9835771,32.43828909,34.97536566,41.01193111
2024-04-26 10:14:39,29.18839327,31.71900647,36.78258991,38.5434556
2024-04-26 10:14:40,30.52693243,28.64265315,38.79039864,44.33011214
2024-04-26 10:14:41,27.46913123,28.81894977,34.20369684,42.38109719
2024-04-26 10:14:42,27.51056056,31.08970223,34.26584084,40.42514806
2024-04-26 10:14:43,29.04416088,32.68652988,36.56624132,42.05397253
2024-04-26 10:14:44,28.68189149,27.87874274,36.02283723,42.21180085
2024-04-26 10:14:45,29.84670733,31.25040474,37.77006099,38.87210502
2024-04-26 10:14:46,28.58392819,31.21062822,35.87589228,38.36756551
2024-04-26 10:14:47,27.64070791,34.08250667,34.46106186,40.15628613
2024-04-26 10:14:48,28.59065483,31.42246728,35.88598225,41.72327225
2024-04-26 10:14:49,29.10870358,32.57448348,36.66305537,40.2781208
2024-04-26 10:14:50,28.82048218,32.21188571,36.23072327,36.84600704
2024-04-26 10:14:51,28.50727403,28.80415028,35.76091105,38.39435111
2024-04-26 10:14:52,29.06667469,33.15231082,36.60001203,39.85205427
2024-04-26 10:14:53,29.16929559,32.32309476,36.75394339,39.84866879
2024-04-26 10:14:54,29.38215899,32.76240296,37.07323849,43.94508435
2024-04-26 10:14:55,28.64870989,37.88935656,35.97306483,37.22802412
2024-04-26 10:14:56,27.83288192,28.87383059,34.74932288,41.01117848
2024-04-26 10:14:57,28.14671369,34.58704497,35.22007053,42.97822622
2024-04-26 10:14:58,29.20650897,31.56882872,36.80976345,44.54289949
2024-04-26 10:14:59,27.18306433,32.43099336,33.77459649,39.19120515
2024-04-26 10:15:00,28.36867331,31.93173163,35.55300996,40.98285891
2024-04-26 10:15:01,27.60666119,31.3636455,34.40999178,41.13952071
2024-04-26 10:15:02,28.02874482,31.14525061,35.04311723,40.39096346
2024-04-26 10:15:03,29.27845186,32.4942631,36.91767779,39.8023096
2024-04-26 10:15:04,28.19109907,29.72423945,35.2866486,40.87195078
2024-04-26 10:15:05,28.04643655,33.12586875,35.06965482,34.93550783
2024-04-26 10:15:06,26.64014386,31.37570839,32.96021579,41.36413898
2024-04-26 10:15:07,28.74625357,30.30489599,36.11938035,40.25235581
2024-04-26 10:15:08,28.64548418,31.32498071,35.96822627,39.55505021
2024-04-26 10:15:09,30.16325472,33.88572383,38.24488208,44.09372439
2024-04-26 10:15:10,27.69222177,31.19699737,34.53833265,38.65013196
2024-04-26 10:15:11,28.21915033,32.53768043,35.32872549,39.19384802
2024-04-26 10:15:12,28.24938368,30.90356559,35.37407553,43.9831066
2024-04-26 10:15:13,29.57745328,33.13688277,37.36617992,38.33587739
2024-04-26 10:15:14,27.90470447,33.02826161,34.8570567,38.89976943
2024-04-26 10:15:15,28.27902153,34.77291325,35.41853229,39.70594915
2024-04-26 10:15:16,28.60789651,31.73665408,35.91184476,41.68146896
2024-04-26 10:15:17,28.18660912,33.00298221,35.27991368,40.41560501
2024-04-26 10:15:18,27.55356639,32.14710131,34.33034958,37.41474931
2024-04-26 10:15:19,28.19408999,33.94380767,35.29113499,38.93566287
2024-04-26 10:15:20,29.07363175,30.92175142,36.61044762,38.78529113
2024-04-26 10:15:21,26.9734847,33.11750797,33.46022705,39.84555791
2024-04-26 10:15:22,28.13296967,31.70795406,35.19945451,40.85168732
2024-04-26 10:15:23,27.29987919,31.90371773,33.94981878,40.83641151
2024-04-26 10:15:24,29.19504663,32.13762873,36.79256994,36.44797649
2024-04-26 10:15:25,26.4768131,32.37836059,32.71521964,42.12788198
2024-04-26 10:15:26,27.44107815,31.82565644,34.16161723,40.50513769
2024-04-26 10:15:27,28.37721188,32.32206977,35.56581781,42.7690641
2024-04-26 10:15:28,29.56552403,34.36717709,37.34828604,40.88839665
2024-04-26 10:15:29,27.93424974,33.47817453,34.90137461,42.20264592
2024-04-26 10:15:30,27.44480047,33.30373189,34.16720071,40.93309062
2024-04-26 10:15:31,29.88115707,31.31669071,37.8217356,42.69245151
2024-04-26 10:15:32,26.5519861,30.66613876,32.82797915,41.04450127
2024-04-26 10:15:33,25.80119404,33.43295084,31.70179107,39.80416951
2024-04-26 10:15:34,28.44001445,33.31407019,35.66002168,44.54486944
2024-04-26 10:15:35,27.49794578,34.20900601,34.24691866,41.77807424
2024-04-26 10:15:36,26.97876718,31.09402906,33.46815077,41.14748884
2024-04-26 10:15:37,28.70835645,31.65567702,36.06253467,37.44739117
2024-04-26 10:15:38,28.24380071,29.54077376,35.36570107,37.42338477
2024-04-26 10:15:39,27.43592137,31.41129334,34.15388205,40.58543096
2024-04-26 10:15:40,26.7196956,33.49485577,33.0795434,40.2910424
2024-04-26 10:15:41,28.87245733,31.30025693,36.30868599,38.77175487
2024-04-26 10:15:42,28.65020118,32.96071969,35.97530177,40.2819654
2024-04-26 10:15:43,27.90082414,31.71424534,34.8512362,43.17725386
2024-04-26 10:15:44,29.846637,32.48608554,37.76995549,41.39080495
2024-04-26 10:15:45,26.92991523,30.27846292,33.39487285,37.71798298
2024-04-26 10:15:46,26.47447483,32.12781417,32.71171224,39.77698235
2024-04-26 10:15:47,27.30809193,27.51329604,33.9621379,38.39006704
2024-04-26 10:15:48,27.95441398,31.71965576,34.93162098,39.22460017
2024-04-26 10:15:49,28.24333945,29.55429013,35.36500917,39.17276867
2024-04-26 10:15:50,27.75876394,33.80899177,34.63814591,39.04470883
2024-04-26 10:15:51,28.3520554,33.16611103,35.52808309,37.48972926
2024-04-26 10:15:52,26.74846058,32.70000647,33.12269086,39.74469064
2024-04-26 10:15:53,29.4437646,34.28150934,37.16564691,38.87878473
2024-04-26 10:15:54,27.91784882,30.57662522,34.87677323,34.14110262
2024-04-26 10:15:55,29.11729583,34.6210448,36.67594375,44.10594405
2024-04-26 10:15:56,28.34272535,33.39828735,35.51408802,42.17753931
2024-04-26 10:15:57,28.45675322,31.64516707,35.68512983,39.24739855
2024-04-26 10:15:58,28.56976728,33.70343022,35.85465092,40.0376381
2024-04-26 10:15:59,28.44770856,30.34055973,35.67156284,37.65669131
2024-04-26 10:16:00,28.64272276,30.76322876,35.96408414,43.39144576
2024-04-26 10:16:01,29.32915253,31.08711542,36.9937288,43.79457739
2024-04-26 10:16:02,28.19652117,31.20653344,35.29478175,40.31338746
2024-04-26 10:16:03,28.70900376,30.41516354,36.06350564,42.04706129
2024-04-26 10:16:04,27.91026431,33.8346246,34.86539646,40.35057356
2024-04-26 10:16:05,29.44011722,31.6117184,37.16017582,37.32654912
2024-04-26 10:16:06,27.3236077,32.52875745,33.98541155,39.17635326
2024-04-26 10:16:07,29.80094043,31.14447295,37.70141065,40.26385593
2024-04-26 10:16:08,27.95984205,29.26909505,34.93976307,39.09090456
2024-04-26 10:16:09,26.5692249,32.40508604,32.85383735,39.56269345
2024-04-26 10:16:10,28.12810441,29.13161754,35.19215662,39.81720088
2024-04-26 10:16:11,27.31894834,31.89704893,33.97842251,39.838243
2024-04-26 10:16:12,28.84064355,29.94752744,36.26096532,40.10451698
2024-04-26 10:16:13,27.34737602,34.980914,34.02106403,37.87878987
2024-04-26 10:16:14,27.55381657,33.36704408,34.33072485,38.5659677
2024-04-26 10:16:15,26.11045927,32.15863069,32.1656889,37.43083147
2024-04-26 10:16:16,27.54769368,33.89556002,34.32154052,41.9556311
2024-04-26 10:16:17,25.57612067,30.73052603,31.36418101,35.78870612
2024-04-26 10:16:18,26.41609718,32.81521907,32.62414576,42.30718069
2024-04-26 10:16:19,28.76041466,32.29971565,36.14062198,42.77269879
2024-04-26 10:16:20,28.78580016,32.39603012,36.17870024,39.39563883
2024-04-26 10:16:21,28.42545756,33.90853025,35.63818634,34.79372582
2024-04-26 10:16:22,27.03302386,33.09873815,33.54953579,39.27737888
2024-04-26 10:16:23,27.95228864,32.43308549,34.92843297,39.87163168
2024-04-26 10:16:24,27.99639746,29.51766885,34.99459619,37.97880356
2024-04-26 10:16:25,26.84163531,30.55993056,33.26245297,38.96956321
2024-04-26 10:16:26,29.5033983,31.8159366,37.25509745,43.0603904
2024-04-26 10:16:27,28.87736229,32.14005856,36.31604344,41.32985432
2024-04-26 10:16:28,27.77903583,30.30469441,34.66855374,38.15087177
2024-04-26 10:16:29,28.02688584,35.61751501,35.04032876,36.80480166
2024-04-26 10:16:30,28.20838281,34.27459108,35.31257421,39.34596536
2024-04-26 10:16:31,25.95826513,32.90317748,31.9373977,39.57308644
2024-04-26 10:16:32,27.75282262,32.10805529,34.62923393,40.99239837
2024-04-26 10:16:33,27.31801575,31.68168655,33.97702363,38.92936657
2024-04-26 10:16:34,26.99837999,30.57212231,33.49756999,41.02299915
2024-04-26 10:16:35,27.71889971,32.11622078,34.57834956,43.87030808
2024-04-26 10:16:36,29.79768653,32.38662881,37.69652979,41.63100204
2024-04-26 10:16:37,28.64084286,30.13735914,35.96126429,39.90382299
2024-04-26 10:16:38,27.42882101,32.50126463,34.14323152,39.63369906
2024-04-26 10:16:39,28.57258278,31.76711143,35.85887417,39.28665373
2024-04-26 10:16:40,29.39935544,29.13828866,37.09903315,42.36128182
2024-04-26 10:16:41,28.92463368,30.70942248,36.38695052,38.74537311
2024-04-26 10:16:42,28.05963037,31.3795917,35.08944555,40.09044542
2024-04-26 10:16:43,27.35306322,34.83153149,34.02959483,40.1023958
2024-04-26 10:16:44,28.69822331,32.83482969,36.04733497,38.99643161
2024-04-26 10:16:45,28.39348539,29.99677765,35.59022808,37.2550689
2024-04-26 10:16:46,28.89519322,32.72905443,36.34278983,40.64594901
2024-04-26 10:16:47,28.6351718,29.67904402,35.9527577,39.87799206
2024-04-26 10:16:48,29.04955272,33.62403658,36.57432907,41.00048094
2024-04-26 10:16:49,27.46476479,31.29331302,34.19714718,38.93279939
2024-04-26 10:16:50,29.31739407,31.85954572,36.9760911,42.4416426
2024-04-26 10:16:51,28.1975996,33.98869497,35.29639941,38.24645244
2024-04-26 10:16:52,30.07526087,30.06925465,38.11289131,43.42408057
2024-04-26 10:16:53,27.31081218,29.90432272,33.96621827,36.50472698
2024-04-26 10:16:54,29.7359638,31.12460101,37.6039457,40.86954013
2024-04-26 10:16:55,28.19791078,33.55756828,35.29686618,40.95086137
2024-04-26 10:16:56,27.348582,29.72098089,34.02287299,38.40888586
2024-04-26 10:16:57,27.51611417,27.7517666,34.27417125,40.84878788
2024-04-26 10:16:58,27.67965269,31.32326171,34.51947904,42.55903734
2024-04-26 10:16:59,28.42416595,32.8276112,35.63624892,35.56636232
2024-04-26 10:17:00,28.52283549,33.80039262,35.78425323,41.00548961
2024-04-26 10:17:01,27.4263,31.30525796,34.13944999,35.01345836
2024-04-26 10:17:02,27.97564541,31.38286009,34.96346811,38.06867039
2024-04-26 10:17:03,30.14227036,33.7308511,38.21340554,43.25833273
2024-04-26 10:17:04,29.72754317,29.19538745,37.59131476,38.83643593
2024-04-26 10:17:05,28.43632367,31.41721884,35.6544855,37.65224007
2024-04-26 10:17:06,28.03800348,32.28563583,35.05700522,39.60412454
2024-04-26 10:17:07,28.12003133,32.67382808,35.18004699,44.13581268
2024-04-26 10:17:08,28.61351797,31.23528996,35.92027696,36.33663551
2024-04-26 10:17:09,26.97720743,32.05166152,33.46581115,37.89738018
2024-04-26 10:17:10,27.74262346,28.26750897,34.61393519,42.99486337
2024-04-26 10:17:11,26.33141593,31.01262738,32.49712389,43.71540469
2024-04-26 10:17:12,28.39922312,32.68026307,35.59883468,39.79313755
2024-04-26 10:17:13,28.64719594,30.52655895,35.97079391,37.52189459
2024-04-26 10:17:14,27.51681354,32.08847633,34.27522031,44.191687
2024-04-26 10:17:15,29.57398676,32.67030875,37.36098014,43.18888478
2024-04-26 10:17:16,26.77423434,31.4861762,33.16135151,41.35789398
2024-04-26 10:17:17,26.53562512,32.25569566,32.80343768,38.3751953
2024-04-26 10:17:18,28.22445182,30.55590115,35.33667773,39.90194132
2024-04-26 10:17:19,29.0470983,31.69008308,36.57064745,39.67927984
2024-04-26 10:17:20,29.68392769,32.91532425,37.52589154,40.66170261
2024-04-26 10:17:21,27.54111574,32.23545944,34.31167361,42.90200288
2024-04-26 10:17:22,29.07868083,31.1202031,36.61802125,41.75883408
2024-04-26 10:17:23,27.96149153,32.33632461,34.9422373,37.84524785
2024-04-26 10:17:24,27.8273727,33.07191469,34.74105905,42.7529929
2024-04-26 10:17:25,28.88365994,28.92508808,36.32548991,40.62626428
2024-04-26 10:17:26,28.65232288,33.7386111,35.97848432,41.37413159
2024-04-26 10:17:27,26.42360784,31.49561789,32.63541176,42.93308172
2024-04-26 10:17:28,29.47654035,32.6382349,37.21481052,37.7768395
2024-04-26 10:17:29,29.38009135,33.79587039,37.07013703,39.92834884
2024-04-26 10:17:30,27.3744373,29.94248945,34.06165595,38.9370909
2024-04-26 10:17:31,28.39580353,30.9358385,35.5937053,36.86428115
2024-04-26 10:17:32,28.49403019,31.56717696,35.74104528,40.69341996
2024-04-26 10:17:33,28.26067377,30.82436972,35.39101065,45.0231131
2024-04-26 10:17:34,27.44969485,34.60240486,34.17454227,36.31984451
2024-04-26 10:17:35,27.32837663,30.71484186,33.99256495,39.93543878
2024-04-26 10:17:36,27.97444593,31.16667983,34.96166889,41.28108587
2024-04-26 10:17:37,29.17272902,32.30658355,36.75909353,40.2461564
2024-04-26 10:17:38,28.54360015,30.19677571,35.81540023,39.77374389
2024-04-26 10:17:39,27.62938567,31.40647893,34.4440785,37.40156727
2024-04-26 10:17:40,28.77169871,32.47617989,36.15754807,40.46557349
2024-04-26 10:17:41,25.15145738,31.50070939,30.72718607,38.48647205
2024-04-26 10:17:42,29.1487657,31.85991971,36.72314855,35.62015659
2024-04-26 10:17:43,26.26028622,31.20600183,32.39042933,42.38918444
2024-04-26 10:17:44,27.63755906,29.72829454,34.45633859,41.91677164
2024-04-26 10:17:45,26.88033011,32.48238982,33.32049516,40.10332195
2024-04-26 10:17:46,26.70531852,34.63239961,33.05797779,40.45814938
2024-04-26 10:17:47,29.16082679,32.02760245,36.74124018,42.14863603
2024-04-26 10:17:48,27.5322988,32.33789618,34.2984482,40.44867931
2024-04-26 10:17:49,28.34650388,33.03908413,35.51975582,41.80803511
2024-04-26 10:17:50,27.95307942,30.09600426,34.92961913,39.4050356
2024-04-26 10:17:51,28.47704083,34.55377199,35.71556124,42.62396748
2024-04-26 10:17:52,28.07682189,32.30349319,35.11523284,40.64157145
2024-04-26 10:17:53,26.71700778,34.44778535,33.07551166,40.38810389
2024-04-26 10:17:54,28.99626682,30.90045051,36.49440023,37.45987782
2024-04-26 10:17:55,27.50624342,34.72709288,34.25936513,40.57391171
2024-04-26 10:17:56,26.4434181,33.16273324,32.66512715,38.33609017
2024-04-26 10:17:57,27.57188484,32.82956013,34.35782726,38.72343455
2024-04-26 10:17:58,29.50075979,32.35103668,37.25113969,38.36924874
2024-04-26 10:17:59,28.85022174,31.62720707,36.27533261,37.86753014
2024-04-26 10:18:00,27.65134787,33.80079749,34.4770218,44.24954281
2024-04-26 10:18:01,27.6507423,32.2105398,34.47611344,42.66267812
2024-04-26 10:18:02,27.67836495,29.04939544,34.51754742,43.840735
2024-04-26 10:18:03,30.07674798,30.32422031,38.11512198,37.55420996
2024-04-26 10:18:04,28.38193545,31.72123137,35.57290318,40.1425075
2024-04-26 10:18:05,28.43004165,32.46499847,35.64506247,37.41298475
2024-04-26 10:18:06,29.03028345,31.91511727,36.54542518,38.60861025
2024-04-26 10:18:07,28.23878916,33.82845618,35.35818374,38.16374603
2024-04-26 10:18:08,27.74095785,29.0733472,34.61143678,42.47916801
2024-04-26 10:18:09,27.80365015,32.2153819,34.70547523,39.20754064
2024-04-26 10:18:10,27.92839874,29.27303116,34.89259811,42.13675867
2024-04-26 10:18:11,27.96277776,33.13956844,34.94416665,41.20824178
2024-04-26 10:18:12,28.72762954,31.85831193,36.09144432,44.6072775
2024-04-26 10:18:13,28.05194589,32.62941496,35.07791883,37.04111155
2024-04-26 10:18:14,28.73264008,30.70417556,36.09896012,42.51846648
2024-04-26 10:18:15,27.91928342,33.9191974,34.87892513,42.29288174
2024-04-26 10:18:16,28.07863519,33.562587,35.11795279,38.05324232
2024-04-26 10:18:17,26.00179932,32.87531645,32.00269897,42.01426667
2024-04-26 10:18:18,28.91632767,31.80572413,36.37449151,40.67228993
2024-04-26 10:18:19,28.34648848,32.86978593,35.51973271,39.54504748
2024-04-26 10:18:20,28.99801011,30.93966115,36.49701516,38.35212903
2024-04-26 10:18:21,25.10374462,33.28333349,30.65561693,38.5617811
2024-04-26 10:18:22,30.0883747,34.47422134,38.13256206,44.09962419
2024-04-26 10:18:23,27.86041037,33.60591584,34.79061556,40.00136564
2024-04-26 10:18:24,29.10818282,30.9055963,36.66227423,41.56426
2024-04-26 10:18:25,26.96009407,32.54212598,33.44014111,38.41820124
2024-04-26 10:18:26,28.61277391,30.06028768,35.91916086,38.44029411
2024-04-26 10:18:27,26.94658444,32.85858547,33.41987666,42.16396962
2024-04-26 10:18:28,27.37623104,32.67590512,34.06434656,37.30084758
2024-04-26 10:18:29,29.91403135,29.19527549,37.87104703,39.16957246
2024-04-26 10:18:30,27.8093176,30.25732423,34.7139764,40.06805482
2024-04-26 10:18:31,28.21743287,31.57529165,35.32614931,40.2227452
2024-04-26 10:18:32,28.87006773,31.54871038,36.3051016,39.64181343
2024-04-26 10:18:33,28.49568189,30.1857846,35.74352283,40.79163956
2024-04-26 10:18:34,28.15041891,32.58346809,35.22562836,41.38571151
2024-04-26 10:18:35,28.364961,32.37721041,35.5474415,41.46927509
2024-04-26 10:18:36,30.40341559,31.7085963,38.60512338,38.02839238
