Time,Crystallizer Water Narrow Side Right Outlet Flow Rate,Crystallizer Water Narrow Side Left Outlet Flow Rate
2023-04-26 10:09:19,577.8950776,581.7531505
2023-04-26 10:09:20,581.4488743,582.4459357
2023-04-26 10:09:21,590.377004,583.1736073
2023-04-26 10:09:22,584.3556235,585.5484992
2023-04-26 10:09:23,578.3698823,582.0490933
2023-04-26 10:09:24,586.0060696,578.7937117
2023-04-26 10:09:25,577.9596231,583.3628685
2023-04-26 10:09:26,569.8093773,589.4994097
2023-04-26 10:09:27,574.9595684,579.3368313
2023-04-26 10:09:28,570.6460404,575.1273535
2023-04-26 10:09:29,578.2424326,585.5354033
2023-04-26 10:09:30,580.0920919,579.3980942
2023-04-26 10:09:31,588.3821866,569.1366523
2023-04-26 10:09:32,581.6346369,584.2371084
2023-04-26 10:09:33,578.9044974,577.3233591
2023-04-26 10:09:34,584.1470279,579.5473336
2023-04-26 10:09:35,568.9443235,581.6599017
2023-04-26 10:09:36,581.1780728,580.9524984
2023-04-26 10:09:37,583.854326,583.5472591
2023-04-26 10:09:38,572.6070688,577.8225681
2023-04-26 10:09:39,585.7187702,582.565529
2023-04-26 10:09:40,581.692482,578.7022666
2023-04-26 10:09:41,577.9235604,583.6940524
2023-04-26 10:09:42,583.1639093,583.0768374
2023-04-26 10:09:43,591.3534643,575.3228065
2023-04-26 10:09:44,580.9093313,585.4299106
2023-04-26 10:09:45,581.2411029,577.3201828
2023-04-26 10:09:46,577.7031955,584.040289
2023-04-26 10:09:47,575.7507782,581.8364366
2023-04-26 10:09:48,584.1516791,589.1909184
2023-04-26 10:09:49,575.7195809,578.8826701
2023-04-26 10:09:50,580.3578312,578.253416
2023-04-26 10:09:51,577.6117128,579.902902
2023-04-26 10:09:52,582.3948991,578.4841011
2023-04-26 10:09:53,581.6683105,583.9997095
2023-04-26 10:09:54,585.1876997,571.918447
2023-04-26 10:09:55,577.449918,574.7315879
2023-04-26 10:09:56,578.6506253,574.6609854
2023-04-26 10:09:57,575.1061814,584.751538
2023-04-26 10:09:58,577.7785337,588.5530669
2023-04-26 10:09:59,581.8865025,579.4777539
2023-04-26 10:10:00,583.7849431,579.1558914
2023-04-26 10:10:01,575.3891734,580.3502608
2023-04-26 10:10:02,584.3480296,585.8093915
2023-04-26 10:10:03,586.7781893,575.3632343
2023-04-26 10:10:04,582.0671745,581.1918449
2023-04-26 10:10:05,589.3839791,584.8759881
2023-04-26 10:10:06,576.131054,582.5054708
2023-04-26 10:10:07,573.7767265,580.9479081
2023-04-26 10:10:08,571.1063988,585.0052305
2023-04-26 10:10:09,587.4802216,566.4838385
2023-04-26 10:10:10,583.2718283,583.3893766
2023-04-26 10:10:11,579.7220766,576.7296216
2023-04-26 10:10:12,581.3998431,570.8468355
2023-04-26 10:10:13,574.3725548,582.556013
2023-04-26 10:10:14,592.2287599,586.8682927
2023-04-26 10:10:15,580.6461059,579.3127574
2023-04-26 10:10:16,580.546974,584.7643727
2023-04-26 10:10:17,583.6288331,588.0613913
2023-04-26 10:10:18,582.4050462,586.5745723
2023-04-26 10:10:19,581.1194201,588.1998226
2023-04-26 10:10:20,576.0476277,583.7106375
2023-04-26 10:10:21,582.3573418,580.3771682
2023-04-26 10:10:22,589.4101225,571.9901709
2023-04-26 10:10:23,586.7271002,578.7696876
2023-04-26 10:10:24,587.9659331,575.783767
2023-04-26 10:10:25,577.4439216,590.8547136
2023-04-26 10:10:26,575.0519759,579.1205709
2023-04-26 10:10:27,579.3710654,580.616024
2023-04-26 10:10:28,580.2786246,582.7574269
2023-04-26 10:10:29,585.4709576,580.2180122
2023-04-26 10:10:30,571.5376769,588.4752552
2023-04-26 10:10:31,587.6477516,576.8867532
2023-04-26 10:10:32,579.2099605,580.9730373
2023-04-26 10:10:33,577.8655947,576.2876471
2023-04-26 10:10:34,574.9394781,573.3998874
2023-04-26 10:10:35,571.7257166,576.9411545
2023-04-26 10:10:36,584.1158529,579.814816
2023-04-26 10:10:37,580.3665898,577.8534889
2023-04-26 10:10:38,573.5501955,576.5378951
2023-04-26 10:10:39,573.5246061,572.9684127
2023-04-26 10:10:40,578.3210765,579.5844721
2023-04-26 10:10:41,588.3451076,572.4763981
2023-04-26 10:10:42,578.7020432,583.8002798
2023-04-26 10:10:43,572.4842852,580.4121988
2023-04-26 10:10:44,578.7712847,572.7122425
2023-04-26 10:10:45,578.6363822,578.4539546
2023-04-26 10:10:46,566.5155668,576.239218
2023-04-26 10:10:47,579.7285257,581.5958726
2023-04-26 10:10:48,578.8453273,586.7022522
2023-04-26 10:10:49,583.4810318,570.6241377
2023-04-26 10:10:50,589.2447805,580.5751304
2023-04-26 10:10:51,585.6328251,579.199336
2023-04-26 10:10:52,578.6555565,583.3567004
2023-04-26 10:10:53,574.4673705,581.0659831
2023-04-26 10:10:54,592.866799,576.2401533
2023-04-26 10:10:55,580.2960922,578.4047303
2023-04-26 10:10:56,580.0696465,576.0198707
2023-04-26 10:10:57,579.8793746,585.3800357
2023-04-26 10:10:58,580.9904238,580.1065582
2023-04-26 10:10:59,579.2781979,589.5059534
2023-04-26 10:11:00,577.13169,579.6966959
2023-04-26 10:11:01,577.2657053,576.4579662
2023-04-26 10:11:02,579.8362336,572.431428
2023-04-26 10:11:03,577.2828761,570.9843016
2023-04-26 10:11:04,576.4357711,572.0793203
2023-04-26 10:11:05,580.5321511,581.3356333
2023-04-26 10:11:06,578.7251139,582.5436251
2023-04-26 10:11:07,587.5199649,572.0940465
2023-04-26 10:11:08,566.745151,584.4751916
2023-04-26 10:11:09,585.4575343,577.5846947
2023-04-26 10:11:10,586.230426,580.7339651
2023-04-26 10:11:11,569.6330488,588.0611031
2023-04-26 10:11:12,578.286562,584.4841966
2023-04-26 10:11:13,578.1427957,578.6573468
2023-04-26 10:11:14,572.9624415,575.5440389
2023-04-26 10:11:15,576.1109166,569.240923
2023-04-26 10:11:16,574.4471208,576.4042334
2023-04-26 10:11:17,588.7613522,578.9443488
2023-04-26 10:11:18,584.678392,575.0641024
2023-04-26 10:11:19,586.3577755,579.3437152
2023-04-26 10:11:20,583.6083603,580.3842594
2023-04-26 10:11:21,574.3547411,578.8757201
2023-04-26 10:11:22,577.3773987,576.7499871
2023-04-26 10:11:23,582.4468728,580.8432734
2023-04-26 10:11:24,573.889361,582.2097032
2023-04-26 10:11:25,583.5649922,574.5480046
2023-04-26 10:11:26,578.798373,587.0546619
2023-04-26 10:11:27,578.125896,579.5070593
2023-04-26 10:11:28,583.5547998,580.0942481
2023-04-26 10:11:29,582.2213166,583.5410721
2023-04-26 10:11:30,578.1951692,581.1660807
2023-04-26 10:11:31,585.796649,584.7656832
2023-04-26 10:11:32,574.5946834,581.4356208
2023-04-26 10:11:33,583.079678,576.9378131
2023-04-26 10:11:34,582.9655063,581.8075176
2023-04-26 10:11:35,578.4522678,574.281369
2023-04-26 10:11:36,581.6306651,580.5427985
2023-04-26 10:11:37,573.7444321,579.83385
2023-04-26 10:11:38,584.6201351,578.9594157
2023-04-26 10:11:39,579.0754893,579.3573124
2023-04-26 10:11:40,577.3863849,570.5907548
2023-04-26 10:11:41,585.2450461,577.2563755
2023-04-26 10:11:42,576.4782815,580.4642245
2023-04-26 10:11:43,572.9576935,580.799282
2023-04-26 10:11:44,572.2168541,574.8616243
2023-04-26 10:11:45,583.0300498,586.3285392
2023-04-26 10:11:46,573.5978532,575.6691258
2023-04-26 10:11:47,588.7739709,584.847286
2023-04-26 10:11:48,569.590353,582.1359718
2023-04-26 10:11:49,588.4822818,576.7688635
2023-04-26 10:11:50,581.0550873,588.8765545
2023-04-26 10:11:51,579.5164344,574.0318158
2023-04-26 10:11:52,577.2754046,584.5957709
2023-04-26 10:11:53,581.9956806,585.0029116
2023-04-26 10:11:54,579.8118265,576.646899
2023-04-26 10:11:55,585.5165094,586.9623265
2023-04-26 10:11:56,580.5711382,578.7497674
2023-04-26 10:11:57,580.7515088,581.4434681
2023-04-26 10:11:58,578.1819389,581.3016092
2023-04-26 10:11:59,579.7152719,579.3284563
2023-04-26 10:12:00,581.5390088,584.0540414
2023-04-26 10:12:01,571.449158,583.9674436
2023-04-26 10:12:02,573.2590729,571.2573401
2023-04-26 10:12:03,583.7163205,586.5217012
2023-04-26 10:12:04,580.8543272,571.6875401
2023-04-26 10:12:05,579.0800833,585.162731
2023-04-26 10:12:06,580.0921697,585.6335257
2023-04-26 10:12:07,581.7379085,574.5451678
2023-04-26 10:12:08,577.3012016,577.9459286
2023-04-26 10:12:09,576.1084764,574.4714767
2023-04-26 10:12:10,580.9792263,578.9253948
2023-04-26 10:12:11,575.1081361,578.4598286
2023-04-26 10:12:12,582.0412638,583.8983027
2023-04-26 10:12:13,571.487082,586.5515437
2023-04-26 10:12:14,585.1457782,586.9784191
2023-04-26 10:12:15,582.3629874,577.1891599
2023-04-26 10:12:16,581.2801487,578.9538906
2023-04-26 10:12:17,584.9134549,571.582809
2023-04-26 10:12:18,588.3273722,575.9706497
2023-04-26 10:12:19,585.0718503,584.8242582
2023-04-26 10:12:20,570.7956288,588.0779141
2023-04-26 10:12:21,573.6021152,573.8282556
2023-04-26 10:12:22,576.8759071,577.0376787
2023-04-26 10:12:23,580.1304553,579.8679712
2023-04-26 10:12:24,582.5882951,581.4008058
2023-04-26 10:12:25,576.3712809,575.9519824
2023-04-26 10:12:26,580.9338338,582.1203052
2023-04-26 10:12:27,576.2230853,577.6308033
2023-04-26 10:12:28,576.942411,579.9277386
2023-04-26 10:12:29,572.9666945,582.7314212
2023-04-26 10:12:30,575.3838338,580.0321113
2023-04-26 10:12:31,573.241577,577.8180705
2023-04-26 10:12:32,575.1206337,579.451951
2023-04-26 10:12:33,585.268209,579.5581852
2023-04-26 10:12:34,575.2530056,578.1499449
2023-04-26 10:12:35,593.1619103,578.7060197
2023-04-26 10:12:36,582.4665895,587.9932359
2023-04-26 10:12:37,580.9241806,582.8045972
2023-04-26 10:12:38,575.7082111,578.5225984
2023-04-26 10:12:39,583.5015494,583.484772
2023-04-26 10:12:40,577.1218109,578.3309026
2023-04-26 10:12:41,580.6100491,585.8656232
2023-04-26 10:12:42,592.8004227,581.848211
2023-04-26 10:12:43,579.5197005,579.4634893
2023-04-26 10:12:44,585.7463666,582.2385846
2023-04-26 10:12:45,576.4841179,572.1456192
2023-04-26 10:12:46,579.8250575,574.3661627
2023-04-26 10:12:47,588.8540032,574.030375
2023-04-26 10:12:48,576.8651647,580.7147155
2023-04-26 10:12:49,589.0622428,588.662575
2023-04-26 10:12:50,583.5387597,591.1565007
2023-04-26 10:12:51,577.1876661,583.1902555
2023-04-26 10:12:52,583.1620387,582.5042224
2023-04-26 10:12:53,584.8627722,570.9947113
2023-04-26 10:12:54,583.1090498,577.286631
2023-04-26 10:12:55,572.1488764,576.0610812
2023-04-26 10:12:56,576.3643141,576.895762
2023-04-26 10:12:57,578.7624068,579.1592809
2023-04-26 10:12:58,579.6278329,577.6395471
2023-04-26 10:12:59,583.1033605,570.1035009
2023-04-26 10:13:00,580.888505,583.7395513
2023-04-26 10:13:01,573.3232782,574.6362849
2023-04-26 10:13:02,581.9009893,581.1962343
2023-04-26 10:13:03,583.0529287,590.3704133
2023-04-26 10:13:04,582.7989522,575.403077
2023-04-26 10:13:05,585.4039036,567.3485624
2023-04-26 10:13:06,584.1696108,578.5699789
2023-04-26 10:13:07,582.2959004,585.5047982
2023-04-26 10:13:08,579.6491714,589.7917373
2023-04-26 10:13:09,571.6951953,573.852252
2023-04-26 10:13:10,582.1480911,582.4834961
2023-04-26 10:13:11,581.0384384,577.6734477
2023-04-26 10:13:12,581.3578942,579.4702582
2023-04-26 10:13:13,573.6162571,593.2217167
2023-04-26 10:13:14,574.5947173,572.4851484
2023-04-26 10:13:15,585.2657643,581.2686983
2023-04-26 10:13:16,579.8022242,582.3384659
2023-04-26 10:13:17,583.4075035,585.4289316
2023-04-26 10:13:18,580.1415919,580.4899158
2023-04-26 10:13:19,580.1487807,581.5402527
2023-04-26 10:13:20,584.691419,578.0417572
2023-04-26 10:13:21,577.4197764,581.3456347
2023-04-26 10:13:22,580.4806039,578.2840386
2023-04-26 10:13:23,577.6886236,583.1078594
2023-04-26 10:13:24,577.8275189,578.1519483
2023-04-26 10:13:25,578.4541394,581.885502
2023-04-26 10:13:26,581.1106689,579.8536859
2023-04-26 10:13:27,577.6062569,585.6302513
2023-04-26 10:13:28,586.2787806,579.7430314
2023-04-26 10:13:29,575.5269635,571.1348377
2023-04-26 10:13:30,579.0656418,586.3096075
2023-04-26 10:13:31,577.8013447,575.4713385
2023-04-26 10:13:32,587.2348894,576.7311683
2023-04-26 10:13:33,580.9827739,577.0216935
2023-04-26 10:13:34,585.1592227,586.8721905
2023-04-26 10:13:35,572.5721981,569.3216289
2023-04-26 10:13:36,581.3352513,595.6887427
2023-04-26 10:13:37,584.448154,585.280284
2023-04-26 10:13:38,580.4114199,581.1161946
2023-04-26 10:13:39,585.3274019,579.72553
2023-04-26 10:13:40,577.4135577,581.4277704
2023-04-26 10:13:41,587.0467372,582.6056121
2023-04-26 10:13:42,591.4944906,583.2260779
2023-04-26 10:13:43,578.1858072,582.7780223
2023-04-26 10:13:44,577.7724874,580.4479034
2023-04-26 10:13:45,587.2669224,579.0133079
2023-04-26 10:13:46,587.8978607,579.2436336
2023-04-26 10:13:47,577.3856999,579.0254586
2023-04-26 10:13:48,577.8990659,585.6688505
2023-04-26 10:13:49,578.591077,582.9677836
2023-04-26 10:13:50,573.2777474,565.2980568
2023-04-26 10:13:51,575.4067403,583.2795039
2023-04-26 10:13:52,574.9792962,580.973681
2023-04-26 10:13:53,576.1610122,579.9064562
2023-04-26 10:13:54,579.8265756,578.0574077
2023-04-26 10:13:55,581.1710737,585.6205636
2023-04-26 10:13:56,587.7525025,584.7376323
2023-04-26 10:13:57,575.0082298,576.1356117
2023-04-26 10:13:58,584.921612,582.0352614
2023-04-26 10:13:59,578.9300558,575.1417163
2023-04-26 10:14:00,579.7526815,573.1019092
2023-04-26 10:14:01,583.3740975,576.8664139
2023-04-26 10:14:02,574.3863899,584.3119674
2023-04-26 10:14:03,581.9120487,584.7656252
2023-04-26 10:14:04,580.832261,582.5654271
2023-04-26 10:14:05,582.4622563,583.6254789
2023-04-26 10:14:06,581.4458432,582.5808914
2023-04-26 10:14:07,592.2765007,576.792592
2023-04-26 10:14:08,576.8113001,582.1596127
2023-04-26 10:14:09,577.3450152,584.0020476
2023-04-26 10:14:10,576.8842974,583.7714566
2023-04-26 10:14:11,577.2226144,585.9445669
2023-04-26 10:14:12,576.8130644,583.5415192
2023-04-26 10:14:13,585.9450827,581.757241
2023-04-26 10:14:14,587.1025212,585.3507512
2023-04-26 10:14:15,577.1462685,579.8673937
2023-04-26 10:14:16,575.8382221,575.5906267
2023-04-26 10:14:17,582.3570778,579.1846652
2023-04-26 10:14:18,577.2388848,576.2754868
2023-04-26 10:14:19,583.1646591,576.6241086
2023-04-26 10:14:20,581.0146151,579.2774066
2023-04-26 10:14:21,572.4212794,576.0379004
2023-04-26 10:14:22,587.737526,578.4601924
2023-04-26 10:14:23,588.9793884,570.5319267
2023-04-26 10:14:24,576.9360565,581.0664685
2023-04-26 10:14:25,578.0614922,580.0060274
2023-04-26 10:14:26,581.429327,575.9145568
2023-04-26 10:14:27,581.6722839,583.2962283
2023-04-26 10:14:28,583.2927214,584.6878507
2023-04-26 10:14:29,590.0510227,571.9622007
2023-04-26 10:14:30,579.1152639,576.1863761
2023-04-26 10:14:31,576.0085138,576.1542883
2023-04-26 10:14:32,573.1034039,575.3004845
2023-04-26 10:14:33,576.3453498,584.1473742
2023-04-26 10:14:34,579.8343651,579.0308693
2023-04-26 10:14:35,588.9727893,578.6774258
2023-04-26 10:14:36,577.4119435,569.9806882
2023-04-26 10:14:37,581.1189398,583.1770902
2023-04-26 10:14:38,579.9178855,573.803708
2023-04-26 10:14:39,585.9419664,580.2996632
2023-04-26 10:14:40,592.6346621,581.3868847
2023-04-26 10:14:41,577.3456561,586.803293
2023-04-26 10:14:42,577.5528028,573.455898
2023-04-26 10:14:43,585.2208044,564.9024392
2023-04-26 10:14:44,583.4094574,580.9192477
2023-04-26 10:14:45,589.2335366,589.0025559
2023-04-26 10:14:46,582.9196409,586.1947318
2023-04-26 10:14:47,578.2035395,581.0482971
2023-04-26 10:14:48,582.9532742,577.5418191
2023-04-26 10:14:49,585.5435179,584.035613
2023-04-26 10:14:50,584.1024109,575.132269
2023-04-26 10:14:51,582.5363702,582.3817888
2023-04-26 10:14:52,585.3333734,582.5273508
2023-04-26 10:14:53,585.846478,585.3010495
2023-04-26 10:14:54,586.910795,593.7983002
2023-04-26 10:14:55,583.2435494,581.9620798
2023-04-26 10:14:56,579.1644096,577.4551819
2023-04-26 10:14:57,580.7335684,579.8721284
2023-04-26 10:14:58,586.0325448,571.1546205
2023-04-26 10:14:59,575.9153216,576.5264343
2023-04-26 10:15:00,581.8433665,577.9535878
2023-04-26 10:15:01,578.0333059,577.379558
2023-04-26 10:15:02,580.1437241,580.7617744
2023-04-26 10:15:03,586.3922593,575.8879003
2023-04-26 10:15:04,580.9554953,585.6051533
2023-04-26 10:15:05,580.2321827,580.0010353
2023-04-26 10:15:06,573.2007193,579.9534984
2023-04-26 10:15:07,583.7312678,578.3605264
2023-04-26 10:15:08,583.2274209,580.7759534
2023-04-26 10:15:09,590.8162736,584.1254913
2023-04-26 10:15:10,578.4611088,575.6643489
2023-04-26 10:15:11,581.0957516,576.7094176
2023-04-26 10:15:12,581.2469184,578.4813699
2023-04-26 10:15:13,587.8872664,573.2706454
2023-04-26 10:15:14,579.5235223,575.9037107
2023-04-26 10:15:15,581.3951076,577.6188956
2023-04-26 10:15:16,583.0394825,584.3719459
2023-04-26 10:15:17,580.9330456,581.3128066
2023-04-26 10:15:18,577.7678319,580.9679496
2023-04-26 10:15:19,580.97045,584.2544898
2023-04-26 10:15:20,585.3681587,579.3131411
2023-04-26 10:15:21,574.8674235,581.9523242
2023-04-26 10:15:22,580.6648484,579.4838912
2023-04-26 10:15:23,576.4993959,581.3268117
2023-04-26 10:15:24,585.9752331,577.0862067
2023-04-26 10:15:25,572.3840655,567.8059142
2023-04-26 10:15:26,577.2053908,579.3286042
2023-04-26 10:15:27,581.8860594,587.1137407
2023-04-26 10:15:28,587.8276201,584.631077
2023-04-26 10:15:29,579.6712487,584.8269874
2023-04-26 10:15:30,577.2240024,586.1806536
2023-04-26 10:15:31,589.4057853,580.443288
2023-04-26 10:15:32,572.7599305,580.9865785
2023-04-26 10:15:33,569.0059702,576.9117405
2023-04-26 10:15:34,582.2000723,578.4196357
2023-04-26 10:15:35,577.4897289,583.0788557
2023-04-26 10:15:36,574.8938359,586.0194222
2023-04-26 10:15:37,583.5417822,579.3027686
2023-04-26 10:15:38,581.2190036,577.7490537
2023-04-26 10:15:39,577.1796068,580.0026398
2023-04-26 10:15:40,573.598478,583.0060337
2023-04-26 10:15:41,584.3622866,572.7807259
2023-04-26 10:15:42,583.2510059,568.5190952
2023-04-26 10:15:43,579.5041207,577.2473158
2023-04-26 10:15:44,589.233185,573.8964379
2023-04-26 10:15:45,574.6495762,577.459299
2023-04-26 10:15:46,572.3723741,579.2610984
2023-04-26 10:15:47,576.5404597,577.733758
2023-04-26 10:15:48,579.7720699,587.2623377
2023-04-26 10:15:49,581.2166972,581.6337238
2023-04-26 10:15:50,578.7938197,581.5023718
2023-04-26 10:15:51,581.760277,583.1110357
2023-04-26 10:15:52,573.7423029,574.3058344
2023-04-26 10:15:53,587.218823,585.1955589
2023-04-26 10:15:54,579.5892441,579.6211786
2023-04-26 10:15:55,585.5864792,583.3524031
2023-04-26 10:15:56,581.7136267,574.6407138
2023-04-26 10:15:57,582.2837661,572.2312062
2023-04-26 10:15:58,582.8488364,584.0894483
2023-04-26 10:15:59,582.2385428,581.8820476
2023-04-26 10:16:00,583.2136138,575.4897422
2023-04-26 10:16:01,586.6457627,575.6516846
2023-04-26 10:16:02,580.9826058,585.6271739
2023-04-26 10:16:03,583.5450188,574.0529405
2023-04-26 10:16:04,579.5513215,588.2133648
2023-04-26 10:16:05,587.2005861,575.4968963
2023-04-26 10:16:06,576.6180385,583.1919596
2023-04-26 10:16:07,589.0047022,578.3569076
2023-04-26 10:16:08,579.7992102,583.0159372
2023-04-26 10:16:09,572.8461245,577.27943
2023-04-26 10:16:10,580.6405221,579.1860355
2023-04-26 10:16:11,576.5947417,580.2045959
2023-04-26 10:16:12,584.2032177,574.9890627
2023-04-26 10:16:13,576.7368801,583.7041217
2023-04-26 10:16:14,577.7690828,577.4339322
2023-04-26 10:16:15,570.5522963,578.8570004
2023-04-26 10:16:16,577.7384684,575.0282531
2023-04-26 10:16:17,567.8806034,567.1883317
2023-04-26 10:16:18,572.0804859,579.0448612
2023-04-26 10:16:19,583.8020733,592.0630771
2023-04-26 10:16:20,583.9290008,583.9230214
2023-04-26 10:16:21,582.1272878,579.9036981
2023-04-26 10:16:22,575.1651193,578.6855459
2023-04-26 10:16:23,579.7614432,580.1123295
2023-04-26 10:16:24,579.9819873,582.7355956
2023-04-26 10:16:25,574.2081766,574.0959359
2023-04-26 10:16:26,587.5169915,585.5716085
2023-04-26 10:16:27,584.3868115,583.5769066
2023-04-26 10:16:28,578.8951791,583.5909286
2023-04-26 10:16:29,580.1344292,582.1923787
2023-04-26 10:16:30,581.041914,580.0980833
2023-04-26 10:16:31,569.7913257,583.3643062
2023-04-26 10:16:32,578.7641131,582.9590707
2023-04-26 10:16:33,576.5900788,578.2297964
2023-04-26 10:16:34,574.9919,577.1319911
2023-04-26 10:16:35,578.5944985,580.5092815
2023-04-26 10:16:36,588.9884326,587.7451008
2023-04-26 10:16:37,583.2042143,573.8044646
2023-04-26 10:16:38,577.1441051,572.6623737
2023-04-26 10:16:39,582.8629139,580.8238042
2023-04-26 10:16:40,586.9967772,580.2544385
2023-04-26 10:16:41,584.6231684,580.8667083
2023-04-26 10:16:42,580.2981518,581.219766
2023-04-26 10:16:43,576.7653161,578.8839887
2023-04-26 10:16:44,583.4911166,587.4493172
2023-04-26 10:16:45,581.9674269,571.9954801
2023-04-26 10:16:46,584.4759661,575.8575149
2023-04-26 10:16:47,583.175859,579.4837262
2023-04-26 10:16:48,585.2477636,571.7840559
2023-04-26 10:16:49,577.3238239,579.120728
2023-04-26 10:16:50,586.5869703,588.3073508
2023-04-26 10:16:51,580.987998,580.1044324
2023-04-26 10:16:52,590.3763044,581.1535045
2023-04-26 10:16:53,576.5540609,573.6991762
2023-04-26 10:16:54,588.679819,576.918193
2023-04-26 10:16:55,580.9895539,578.1240181
2023-04-26 10:16:56,576.74291,578.4114245
2023-04-26 10:16:57,577.5805708,586.408219
2023-04-26 10:16:58,578.3982635,582.7884553
2023-04-26 10:16:59,582.1208297,574.4427102
2023-04-26 10:17:00,582.6141774,581.2325239
2023-04-26 10:17:01,577.1315,582.4911087
2023-04-26 10:17:02,579.878227,585.7007452
2023-04-26 10:17:03,590.7113518,587.9027034
2023-04-26 10:17:04,588.6377159,574.924529
2023-04-26 10:17:05,582.1816183,575.9457124
2023-04-26 10:17:06,580.1900174,573.7121107
2023-04-26 10:17:07,580.6001566,578.8299007
2023-04-26 10:17:08,583.0675899,582.3317919
2023-04-26 10:17:09,574.8860372,584.9366726
2023-04-26 10:17:10,578.7131173,579.6202449
2023-04-26 10:17:11,571.6570796,578.4007624
2023-04-26 10:17:12,581.9961156,580.75879
2023-04-26 10:17:13,583.2359797,575.8242855
2023-04-26 10:17:14,577.5840677,590.4476936
2023-04-26 10:17:15,587.8699338,571.9616949
2023-04-26 10:17:16,573.8711717,580.9237029
2023-04-26 10:17:17,572.6781256,590.1180311
2023-04-26 10:17:18,581.1222591,580.0339992
2023-04-26 10:17:19,585.2354915,579.0498048
2023-04-26 10:17:20,588.4196385,578.2127729
2023-04-26 10:17:21,577.7055787,579.0980416
2023-04-26 10:17:22,585.3934042,586.8642424
2023-04-26 10:17:23,579.8074577,568.9406904
2023-04-26 10:17:24,579.1368635,587.6671685
2023-04-26 10:17:25,584.4182997,572.8802142
2023-04-26 10:17:26,583.2616144,578.6667384
2023-04-26 10:17:27,572.1180392,577.8537779
2023-04-26 10:17:28,587.3827017,582.9427663
2023-04-26 10:17:29,586.9004568,572.0093782
2023-04-26 10:17:30,576.8721865,582.3108633
2023-04-26 10:17:31,581.9790177,590.1215481
2023-04-26 10:17:32,582.4701509,573.18413
2023-04-26 10:17:33,581.3033688,580.9485308
2023-04-26 10:17:34,577.2484742,576.6900891
2023-04-26 10:17:35,576.6418832,582.129436
2023-04-26 10:17:36,579.8722296,580.0957389
2023-04-26 10:17:37,585.8636451,576.7925655
2023-04-26 10:17:38,582.7180008,582.4393614
2023-04-26 10:17:39,578.1469283,589.0217405
2023-04-26 10:17:40,583.8584936,579.045481
2023-04-26 10:17:41,565.7572869,583.5987897
2023-04-26 10:17:42,585.7438285,573.5336352
2023-04-26 10:17:43,571.3014311,575.2178181
2023-04-26 10:17:44,578.1877953,582.3620314
2023-04-26 10:17:45,574.4016505,587.4205801
2023-04-26 10:17:46,573.5265926,581.7780667
2023-04-26 10:17:47,585.8041339,578.4347098
2023-04-26 10:17:48,577.661494,579.996457
2023-04-26 10:17:49,581.7325194,573.7479613
2023-04-26 10:17:50,579.7653971,583.0225766
2023-04-26 10:17:51,582.3852041,584.4116653
2023-04-26 10:17:52,580.3841095,577.7395483
2023-04-26 10:17:53,573.5850389,577.6497893
2023-04-26 10:17:54,584.9813341,581.3293911
2023-04-26 10:17:55,577.5312171,577.8164013
2023-04-26 10:17:56,572.2170905,579.6693369
2023-04-26 10:17:57,577.8594242,590.4986089
2023-04-26 10:17:58,587.503799,578.7648715
2023-04-26 10:17:59,584.2511087,578.2082992
2023-04-26 10:18:00,578.2567393,576.762291
2023-04-26 10:18:01,578.2537115,583.7209599
2023-04-26 10:18:02,578.3918247,579.0938791
2023-04-26 10:18:03,590.3837399,576.7531348
2023-04-26 10:18:04,581.9096773,586.6065202
2023-04-26 10:18:05,582.1502082,587.098015
2023-04-26 10:18:06,585.1514173,576.9978822
2023-04-26 10:18:07,581.1939458,570.6673002
2023-04-26 10:18:08,578.7047893,585.0375684
2023-04-26 10:18:09,579.0182508,576.5768509
2023-04-26 10:18:10,579.6419937,583.953128
2023-04-26 10:18:11,579.8138888,570.1494809
2023-04-26 10:18:12,583.6381477,584.4629867
2023-04-26 10:18:13,580.2597294,573.9441404
2023-04-26 10:18:14,583.6632004,583.6538206
2023-04-26 10:18:15,579.5964171,580.0713653
2023-04-26 10:18:16,580.393176,575.2303029
2023-04-26 10:18:17,570.0089966,577.9648184
2023-04-26 10:18:18,584.5816384,583.4315923
2023-04-26 10:18:19,581.7324424,580.5294723
2023-04-26 10:18:20,584.9900505,582.9220649
2023-04-26 10:18:21,565.5187231,589.8822029
2023-04-26 10:18:22,590.4418735,572.1787919
2023-04-26 10:18:23,579.3020519,588.0860629
2023-04-26 10:18:24,585.5409141,580.5217797
2023-04-26 10:18:25,574.8004704,575.5060798
2023-04-26 10:18:26,583.0638695,573.3484319
2023-04-26 10:18:27,574.7329222,579.054398
2023-04-26 10:18:28,576.8811552,584.6082506
2023-04-26 10:18:29,589.5701568,579.3622544
2023-04-26 10:18:30,579.046588,587.5557747
2023-04-26 10:18:31,581.0871644,572.7441215
2023-04-26 10:18:32,584.3503387,579.9395553
2023-04-26 10:18:33,582.4784094,573.7380328
2023-04-26 10:18:34,580.7520945,581.8181594
2023-04-26 10:18:35,581.824805,584.434437
2023-04-26 10:18:36,592.0170779,577.896191
2023-04-26 10:18:37,579.711906,566.9789307
2023-04-26 10:18:38,581.0054952,580.9947407
2023-04-26 10:18:39,585.253272,582.1836928
2023-04-26 10:18:40,585.5276297,582.0214738
